227720, E-riigi Akadeemia Sihtasutus, 2020-12-09, "FOP Serhiy Volodymyrovich Kostyuk", 27430.00, "Procurement of module test services for the upgraded EIS EB Subsystem at the Software Complex for Administrative Service Centre Information System
(IS Vulyk)"
226912, E-riigi Akadeemia Sihtasutus, 2020-10-25, "Cybernetica AS", 106666.67, "Procurement of services on support and maintenance for the Trembita system software"
229843, Eesti Energia Aktsiaselts, 2020-12-09, "", , "Microsoft Dynamics 365 litsentside rentimine"
226921, Keskkonnaministeeriumi Infotehnoloogiakeskus, 2020-11-19, "Vaisala OYj", 94560.00, "Tarkvaralitsentside hankimine Vaisala Observation Network Manager NM10 rakendusele./Procurement of software licenses for Vaisala Observation Network Manager NM10"
230112, Maanteeamet, 2020-12-16, "REGIO OÜ", 22000.00, "Tark Tee rakenduses kasutatava teekonna planeerimine ning aadressiandmete andmebaas ja selle uuendused"
231267, Riigi Infosüsteemi Amet, 2020-12-22, "Nortal AS", 2000000.00, "Valimiste infosüsteemi (VIS3) täiendavad arendustööd"
226048, Riigi Infosüsteemi Amet, 2020-12-23, "Avalanche Laboratory OÜ", 144000.00, "eID teadmusportaali (id.ee) arendus ja hooldus, 2020-2024"
226591, Tervise ja Heaolu Infosüsteemide Keskus, 2020-12-23, "OÜ TripleDev", 5000000.00, "Sotsiaalteenuste ja -toetuste andmeregistri arendustööd"
226591, Tervise ja Heaolu Infosüsteemide Keskus, 2020-12-23, "Iglu OÜ", 5000000.00, "Sotsiaalteenuste ja -toetuste andmeregistri arendustööd"
229365, Tervise ja Heaolu Infosüsteemide Keskus, 2020-12-21, "Telia Eesti AS", 38154.00, "VMWare tootetugede pikendamine"
229549, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-12-28, "Oracle East Central Europe Limited Eesti filiaal", 270529.00, "Oracle litsentside tootetugi 2021"
228011, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-12-28, "Osaühing GT Tarkvara", 214790.00, "Konfigureerimistarkvara litsentsid ja tootetugi"
228851, Tartu Ülikool, , "", , "PlanWise4Blue portaali arendamine"
229453, Tallinna Linnakantselei, 2020-12-29, "Telia Eesti AS", 1212966.00, "Koolide IT-haldusteenus"
231058, Eesti Rahvusringhääling, 2020-12-29, "Avid Technology International BV", 392697.00, "AVID riist- ja tarkvara tugiteenuste ostmine"
